Card,Review,Review_cleaned,card_type,Review_tokenized,Review_no_stop,Review_lemmatized,sentiment
DBS Altitude Visa Signature Card,"[Fee Waivers]
Can be done online, very easy to request. The same thing goes to card cancellation.

Very fast approval, almost instantly.

[Miles Card]
Very good miles card. The points earn can be offset the bill. 3 miles per dollar, a generous card to save air ticket.",fee waivers can be done online very easy to request the same thing goes to card cancellation  very fast approval almost instantly  miles card very good miles card the points earn can be offset the bill 3 miles per dollar a generous card to save air ticket,Air Miles,"['fee', 'waivers', 'can', 'be', 'done', 'online', 'very', 'easy', 'to', 'request', 'the', 'same', 'thing', 'goes', 'to', 'card', 'cancellation', 'very', 'fast', 'approval', 'almost', 'instantly', 'miles', 'card', 'very', 'good', 'miles', 'card', 'the', 'points', 'earn', 'can', 'be', 'offset', 'the', 'bill', '3', 'miles', 'per', 'dollar', 'a', 'generous', 'card', 'to', 'save', 'air', 'ticket']","['fee', 'waivers', 'done', 'online', 'easy', 'request', 'thing', 'goes', 'card', 'cancellation', 'fast', 'approval', 'almost', 'instantly', 'miles', 'card', 'good', 'miles', 'card', 'points', 'earn', 'offset', 'bill', '3', 'miles', 'per', 'dollar', 'generous', 'card', 'save', 'air', 'ticket']","['fee', 'waiver', 'done', 'online', 'easy', 'request', 'thing', 'go', 'card', 'cancellation', 'fast', 'approval', 'almost', 'instantly', 'mile', 'card', 'good', 'mile', 'card', 'point', 'earn', 'offset', 'bill', '3', 'mile', 'per', 'dollar', 'generous', 'card', 'save', 'air', 'ticket']",5
DBS Altitude Visa Signature Card,"I would recommend this card to fresh grads! Reason being it's simple to use and no complicated spending patterns needed to maintain your rewards. There are definitely other miles cards out there that would earn you more miles faster but the DBS points (which you use to convert to miles) do not expire and there is not minimum spend. So you won't be pressured to spend more just to hit minimum spend or minimum no. of points for conversion to miles. For that same reason you don't have to time your spending too. 

... (more)",i would recommend this card to fresh grads reason being its simple to use and no complicated spending patterns needed to maintain your rewards there are definitely other miles cards out there that would earn you more miles faster but the dbs points which you use to convert to miles do not expire and there is not minimum spend so you wont be pressured to spend more just to hit minimum spend or minimum no of points for conversion to miles for that same reason you dont have to time your spending too    more,Air Miles,"['i', 'would', 'recommend', 'this', 'card', 'to', 'fresh', 'grads', 'reason', 'being', 'its', 'simple', 'to', 'use', 'and', 'no', 'complicated', 'spending', 'patterns', 'needed', 'to', 'maintain', 'your', 'rewards', 'there', 'are', 'definitely', 'other', 'miles', 'cards', 'out', 'there', 'that', 'would', 'earn', 'you', 'more', 'miles', 'faster', 'but', 'the', 'dbs', 'points', 'which', 'you', 'use', 'to', 'convert', 'to', 'miles', 'do', 'not', 'expire', 'and', 'there', 'is', 'not', 'minimum', 'spend', 'so', 'you', 'wont', 'be', 'pressured', 'to', 'spend', 'more', 'just', 'to', 'hit', 'minimum', 'spend', 'or', 'minimum', 'no', 'of', 'points', 'for', 'conversion', 'to', 'miles', 'for', 'that', 'same', 'reason', 'you', 'dont', 'have', 'to', 'time', 'your', 'spending', 'too', 'more']","['would', 'recommend', 'card', 'fresh', 'grads', 'reason', 'simple', 'use', 'complicated', 'spending', 'patterns', 'needed', 'maintain', 'rewards', 'definitely', 'miles', 'cards', 'would', 'earn', 'miles', 'faster', 'dbs', 'points', 'use', 'convert', 'miles', 'expire', 'minimum', 'spend', 'wont', 'pressured', 'spend', 'hit', 'minimum', 'spend', 'minimum', 'points', 'conversion', 'miles', 'reason', 'dont', 'time', 'spending']","['would', 'recommend', 'card', 'fresh', 'grad', 'reason', 'simple', 'use', 'complicated', 'spending', 'pattern', 'needed', 'maintain', 'reward', 'definitely', 'mile', 'card', 'would', 'earn', 'mile', 'faster', 'db', 'point', 'use', 'convert', 'mile', 'expire', 'minimum', 'spend', 'wont', 'pressured', 'spend', 'hit', 'minimum', 'spend', 'minimum', 'point', 'conversion', 'mile', 'reason', 'dont', 'time', 'spending']",4
DBS Altitude Visa Signature Card,"[Miles Card]
It's a good card to gather miles and I use it as my main card. Can recommend it. Sometimes, the app is not accessible, but generally works well.",miles card its a good card to gather miles and i use it as my main card can recommend it sometimes the app is not accessible but generally works well,Air Miles,"['miles', 'card', 'its', 'a', 'good', 'card', 'to', 'gather', 'miles', 'and', 'i', 'use', 'it', 'as', 'my', 'main', 'card', 'can', 'recommend', 'it', 'sometimes', 'the', 'app', 'is', 'not', 'accessible', 'but', 'generally', 'works', 'well']","['miles', 'card', 'good', 'card', 'gather', 'miles', 'use', 'main', 'card', 'recommend', 'sometimes', 'app', 'accessible', 'generally', 'works', 'well']","['mile', 'card', 'good', 'card', 'gather', 'mile', 'use', 'main', 'card', 'recommend', 'sometimes', 'app', 'accessible', 'generally', 'work', 'well']",4
DBS Altitude Visa Signature Card,"I would recommend this as the 1st credit card to get when you graduate from University. It’s a great card for travelling, with bonus miles to earn from booking flights and accommodations. It’s also usually one of the eligible cards when using it with 3rd party payment services like CardUp and Ipaymy. It also works with SimplyGo that lets you earn miles while commuting on public transport. Note that a similar card like the OCBC 90N doesn’t earn you miles when used with SimplyGo based on the recent OCBC revision. That gives the DBS Altitude a slight edge over cards similar to it.",i would recommend this as the 1st credit card to get when you graduate from university it’s a great card for travelling with bonus miles to earn from booking flights and accommodations it’s also usually one of the eligible cards when using it with 3rd party payment services like cardup and ipaymy it also works with simplygo that lets you earn miles while commuting on public transport note that a similar card like the ocbc 90n doesn’t earn you miles when used with simplygo based on the recent ocbc revision that gives the dbs altitude a slight edge over cards similar to it,Air Miles,"['i', 'would', 'recommend', 'this', 'as', 'the', '1st', 'credit', 'card', 'to', 'get', 'when', 'you', 'graduate', 'from', 'university', 'it', 's', 'a', 'great', 'card', 'for', 'travelling', 'with', 'bonus', 'miles', 'to', 'earn', 'from', 'booking', 'flights', 'and', 'accommodations', 'it', 's', 'also', 'usually', 'one', 'of', 'the', 'eligible', 'cards', 'when', 'using', 'it', 'with', '3rd', 'party', 'payment', 'services', 'like', 'cardup', 'and', 'ipaymy', 'it', 'also', 'works', 'with', 'simplygo', 'that', 'lets', 'you', 'earn', 'miles', 'while', 'commuting', 'on', 'public', 'transport', 'note', 'that', 'a', 'similar', 'card', 'like', 'the', 'ocbc', '90n', 'doesn', 't', 'earn', 'you', 'miles', 'when', 'used', 'with', 'simplygo', 'based', 'on', 'the', 'recent', 'ocbc', 'revision', 'that', 'gives', 'the', 'dbs', 'altitude', 'a', 'slight', 'edge', 'over', 'cards', 'similar', 'to', 'it']","['would', 'recommend', '1st', 'credit', 'card', 'get', 'graduate', 'university', 'great', 'card', 'travelling', 'bonus', 'miles', 'earn', 'booking', 'flights', 'accommodations', 'also', 'usually', 'one', 'eligible', 'cards', 'using', '3rd', 'party', 'payment', 'services', 'like', 'cardup', 'ipaymy', 'also', 'works', 'simplygo', 'lets', 'earn', 'miles', 'commuting', 'public', 'transport', 'note', 'similar', 'card', 'like', 'ocbc', '90n', 'earn', 'miles', 'used', 'simplygo', 'based', 'recent', 'ocbc', 'revision', 'gives', 'dbs', 'altitude', 'slight', 'edge', 'cards', 'similar']","['would', 'recommend', '1st', 'credit', 'card', 'get', 'graduate', 'university', 'great', 'card', 'travelling', 'bonus', 'mile', 'earn', 'booking', 'flight', 'accommodation', 'also', 'usually', 'one', 'eligible', 'card', 'using', '3rd', 'party', 'payment', 'service', 'like', 'cardup', 'ipaymy', 'also', 'work', 'simplygo', 'let', 'earn', 'mile', 'commuting', 'public', 'transport', 'note', 'similar', 'card', 'like', 'ocbc', '90n', 'earn', 'mile', 'used', 'simplygo', 'based', 'recent', 'ocbc', 'revision', 'give', 'db', 'altitude', 'slight', 'edge', 'card', 'similar']",4
DBS Altitude Visa Signature Card,"Have been using this card for about 1.5 years now. Here's my review of it:

Ease of application:
Application is extremely easy. Just go to the website (you can Google DBS altitude and the result will come up), and press apply! If you're Singaporean, you can just apply using Singpass. Application took me less than 5 minutes, and I received the card in less than 2 weeks!

... (more)",have been using this card for about 15 years now heres my review of it  ease of application application is extremely easy just go to the website you can google dbs altitude and the result will come up and press apply if youre singaporean you can just apply using singpass application took me less than 5 minutes and i received the card in less than 2 weeks   more,Air Miles,"['have', 'been', 'using', 'this', 'card', 'for', 'about', '15', 'years', 'now', 'heres', 'my', 'review', 'of', 'it', 'ease', 'of', 'application', 'application', 'is', 'extremely', 'easy', 'just', 'go', 'to', 'the', 'website', 'you', 'can', 'google', 'dbs', 'altitude', 'and', 'the', 'result', 'will', 'come', 'up', 'and', 'press', 'apply', 'if', 'youre', 'singaporean', 'you', 'can', 'just', 'apply', 'using', 'singpass', 'application', 'took', 'me', 'less', 'than', '5', 'minutes', 'and', 'i', 'received', 'the', 'card', 'in', 'less', 'than', '2', 'weeks', 'more']","['using', 'card', '15', 'years', 'heres', 'review', 'ease', 'application', 'application', 'extremely', 'easy', 'go', 'website', 'google', 'dbs', 'altitude', 'result', 'come', 'press', 'apply', 'youre', 'singaporean', 'apply', 'using', 'singpass', 'application', 'took', 'less', '5', 'minutes', 'received', 'card', 'less', '2', 'weeks']","['using', 'card', '15', 'year', 'here', 'review', 'ease', 'application', 'application', 'extremely', 'easy', 'go', 'website', 'google', 'db', 'altitude', 'result', 'come', 'press', 'apply', 'youre', 'singaporean', 'apply', 'using', 'singpass', 'application', 'took', 'less', '5', 'minute', 'received', 'card', 'less', '2', 'week']",5
DBS Altitude Visa Signature Card,"Really easy to apply online using myInfo with SingPass. The best part of this is that the miles do not expire, good for low spenders who are also into the miles game. The mpd from this card is not that good though, pros and cons of giving you the no expiry benefit. Other benefits are such as the reward of 10,000 miles from paying the SGD192.60 annual fees, which is quite worth it to me considering the mpd gotten from it.

For the sake of comparison, Citi PremierMiles also has the same mpd and the miles doesn't e... (more)",really easy to apply online using myinfo with singpass the best part of this is that the miles do not expire good for low spenders who are also into the miles game the mpd from this card is not that good though pros and cons of giving you the no expiry benefit other benefits are such as the reward of 10000 miles from paying the sgd19260 annual fees which is quite worth it to me considering the mpd gotten from it  for the sake of comparison citi premiermiles also has the same mpd and the miles doesnt e more,Air Miles,"['really', 'easy', 'to', 'apply', 'online', 'using', 'myinfo', 'with', 'singpass', 'the', 'best', 'part', 'of', 'this', 'is', 'that', 'the', 'miles', 'do', 'not', 'expire', 'good', 'for', 'low', 'spenders', 'who', 'are', 'also', 'into', 'the', 'miles', 'game', 'the', 'mpd', 'from', 'this', 'card', 'is', 'not', 'that', 'good', 'though', 'pros', 'and', 'cons', 'of', 'giving', 'you', 'the', 'no', 'expiry', 'benefit', 'other', 'benefits', 'are', 'such', 'as', 'the', 'reward', 'of', '10000', 'miles', 'from', 'paying', 'the', 'sgd19260', 'annual', 'fees', 'which', 'is', 'quite', 'worth', 'it', 'to', 'me', 'considering', 'the', 'mpd', 'gotten', 'from', 'it', 'for', 'the', 'sake', 'of', 'comparison', 'citi', 'premiermiles', 'also', 'has', 'the', 'same', 'mpd', 'and', 'the', 'miles', 'doesnt', 'e', 'more']","['really', 'easy', 'apply', 'online', 'using', 'myinfo', 'singpass', 'best', 'part', 'miles', 'expire', 'good', 'low', 'spenders', 'also', 'miles', 'game', 'mpd', 'card', 'good', 'though', 'pros', 'cons', 'giving', 'expiry', 'benefit', 'benefits', 'reward', '10000', 'miles', 'paying', 'sgd19260', 'annual', 'fees', 'quite', 'worth', 'considering', 'mpd', 'gotten', 'sake', 'comparison', 'citi', 'premiermiles', 'also', 'mpd', 'miles', 'doesnt', 'e']","['really', 'easy', 'apply', 'online', 'using', 'myinfo', 'singpass', 'best', 'part', 'mile', 'expire', 'good', 'low', 'spender', 'also', 'mile', 'game', 'mpd', 'card', 'good', 'though', 'pro', 'con', 'giving', 'expiry', 'benefit', 'benefit', 'reward', '10000', 'mile', 'paying', 'sgd19260', 'annual', 'fee', 'quite', 'worth', 'considering', 'mpd', 'gotten', 'sake', 'comparison', 'citi', 'premiermiles', 'also', 'mpd', 'mile', 'doesnt', 'e']",4
DBS Altitude Visa Signature Card,"Even though this doesn't have the best mpd, using this cause my miles do not expire. I have a multiplier account and using this to double dip with Grabpay. Great card overall.",even though this doesnt have the best mpd using this cause my miles do not expire i have a multiplier account and using this to double dip with grabpay great card overall,Air Miles,"['even', 'though', 'this', 'doesnt', 'have', 'the', 'best', 'mpd', 'using', 'this', 'cause', 'my', 'miles', 'do', 'not', 'expire', 'i', 'have', 'a', 'multiplier', 'account', 'and', 'using', 'this', 'to', 'double', 'dip', 'with', 'grabpay', 'great', 'card', 'overall']","['even', 'though', 'doesnt', 'best', 'mpd', 'using', 'cause', 'miles', 'expire', 'multiplier', 'account', 'using', 'double', 'dip', 'grabpay', 'great', 'card', 'overall']","['even', 'though', 'doesnt', 'best', 'mpd', 'using', 'cause', 'mile', 'expire', 'multiplier', 'account', 'using', 'double', 'dip', 'grabpay', 'great', 'card', 'overall']",4
DBS Altitude Visa Signature Card,Really love DBS as a bank! Always responsive and customer service is great :) Altitude is good as miles don't expire and 2 mpd is decent for overseas spending,really love dbs as a bank always responsive and customer service is great  altitude is good as miles dont expire and 2 mpd is decent for overseas spending,Air Miles,"['really', 'love', 'dbs', 'as', 'a', 'bank', 'always', 'responsive', 'and', 'customer', 'service', 'is', 'great', 'altitude', 'is', 'good', 'as', 'miles', 'dont', 'expire', 'and', '2', 'mpd', 'is', 'decent', 'for', 'overseas', 'spending']","['really', 'love', 'dbs', 'bank', 'always', 'responsive', 'customer', 'service', 'great', 'altitude', 'good', 'miles', 'dont', 'expire', '2', 'mpd', 'decent', 'overseas', 'spending']","['really', 'love', 'db', 'bank', 'always', 'responsive', 'customer', 'service', 'great', 'altitude', 'good', 'mile', 'dont', 'expire', '2', 'mpd', 'decent', 'overseas', 'spending']",5
DBS Altitude Visa Signature Card,I applied online and DBS was fast enough to approve and within 3 working days I received the card in my mailbox. Excellent and fast processing. It’s a Great card with miles points to earn,i applied online and dbs was fast enough to approve and within 3 working days i received the card in my mailbox excellent and fast processing it’s a great card with miles points to earn,Air Miles,"['i', 'applied', 'online', 'and', 'dbs', 'was', 'fast', 'enough', 'to', 'approve', 'and', 'within', '3', 'working', 'days', 'i', 'received', 'the', 'card', 'in', 'my', 'mailbox', 'excellent', 'and', 'fast', 'processing', 'it', 's', 'a', 'great', 'card', 'with', 'miles', 'points', 'to', 'earn']","['applied', 'online', 'dbs', 'fast', 'enough', 'approve', 'within', '3', 'working', 'days', 'received', 'card', 'mailbox', 'excellent', 'fast', 'processing', 'great', 'card', 'miles', 'points', 'earn']","['applied', 'online', 'db', 'fast', 'enough', 'approve', 'within', '3', 'working', 'day', 'received', 'card', 'mailbox', 'excellent', 'fast', 'processing', 'great', 'card', 'mile', 'point', 'earn']",5
DBS Altitude Visa Signature Card,"This is my daily driver miles card for the past few years. The best thing is the miles do not expire as they are stored as DBS points in DBS system (unlike other cards like AMEX Krisflyer). However, you have to pay a small admin fee whenever you want to convert to miles. 1.2 mile per dollar is quite standard. The better deals are 2 miles for overseas spending and 3 miles and above for certain online websites. Also, fee waiver is not too difficult.",this is my daily driver miles card for the past few years the best thing is the miles do not expire as they are stored as dbs points in dbs system unlike other cards like amex krisflyer however you have to pay a small admin fee whenever you want to convert to miles 12 mile per dollar is quite standard the better deals are 2 miles for overseas spending and 3 miles and above for certain online websites also fee waiver is not too difficult,Air Miles,"['this', 'is', 'my', 'daily', 'driver', 'miles', 'card', 'for', 'the', 'past', 'few', 'years', 'the', 'best', 'thing', 'is', 'the', 'miles', 'do', 'not', 'expire', 'as', 'they', 'are', 'stored', 'as', 'dbs', 'points', 'in', 'dbs', 'system', 'unlike', 'other', 'cards', 'like', 'amex', 'krisflyer', 'however', 'you', 'have', 'to', 'pay', 'a', 'small', 'admin', 'fee', 'whenever', 'you', 'want', 'to', 'convert', 'to', 'miles', '12', 'mile', 'per', 'dollar', 'is', 'quite', 'standard', 'the', 'better', 'deals', 'are', '2', 'miles', 'for', 'overseas', 'spending', 'and', '3', 'miles', 'and', 'above', 'for', 'certain', 'online', 'websites', 'also', 'fee', 'waiver', 'is', 'not', 'too', 'difficult']","['daily', 'driver', 'miles', 'card', 'past', 'years', 'best', 'thing', 'miles', 'expire', 'stored', 'dbs', 'points', 'dbs', 'system', 'unlike', 'cards', 'like', 'amex', 'krisflyer', 'however', 'pay', 'small', 'admin', 'fee', 'whenever', 'want', 'convert', 'miles', '12', 'mile', 'per', 'dollar', 'quite', 'standard', 'better', 'deals', '2', 'miles', 'overseas', 'spending', '3', 'miles', 'certain', 'online', 'websites', 'also', 'fee', 'waiver', 'difficult']","['daily', 'driver', 'mile', 'card', 'past', 'year', 'best', 'thing', 'mile', 'expire', 'stored', 'db', 'point', 'db', 'system', 'unlike', 'card', 'like', 'amex', 'krisflyer', 'however', 'pay', 'small', 'admin', 'fee', 'whenever', 'want', 'convert', 'mile', '12', 'mile', 'per', 'dollar', 'quite', 'standard', 'better', 'deal', '2', 'mile', 'overseas', 'spending', '3', 'mile', 'certain', 'online', 'website', 'also', 'fee', 'waiver', 'difficult']",4
DBS Altitude Visa Signature Card,"[Miles Card]
Great to earn miles and redeem with SQ!
Overseas usage is not great, as the exchange rate is quite high, but EXCELLENT to use in Singapore",miles card great to earn miles and redeem with sq overseas usage is not great as the exchange rate is quite high but excellent to use in singapore,Air Miles,"['miles', 'card', 'great', 'to', 'earn', 'miles', 'and', 'redeem', 'with', 'sq', 'overseas', 'usage', 'is', 'not', 'great', 'as', 'the', 'exchange', 'rate', 'is', 'quite', 'high', 'but', 'excellent', 'to', 'use', 'in', 'singapore']","['miles', 'card', 'great', 'earn', 'miles', 'redeem', 'sq', 'overseas', 'usage', 'great', 'exchange', 'rate', 'quite', 'high', 'excellent', 'use', 'singapore']","['mile', 'card', 'great', 'earn', 'mile', 'redeem', 'sq', 'overseas', 'usage', 'great', 'exchange', 'rate', 'quite', 'high', 'excellent', 'use', 'singapore']",4
DBS Altitude Visa Signature Card,"DBS Altitude is a must have card for travelers. It offers multiple benefits such as miles multiplier per dollar spent, travel accident insurance coverage when full travel fare is charged to the card and the card. 
The miles multiplier allow you to earn up to 4 miles per dollar spent for Singapore Airlines booking from DBS Travel MarketPlace, and 3 miles per dollar spent for online flight & hotel transactions. On top of it transactions in your travel destinations will earn you 2 miles per dollar spent. With this card, avid travelers will be able to collect enough miles to grab some go... (more)",dbs altitude is a must have card for travelers it offers multiple benefits such as miles multiplier per dollar spent travel accident insurance coverage when full travel fare is charged to the card and the card  the miles multiplier allow you to earn up to 4 miles per dollar spent for singapore airlines booking from dbs travel marketplace and 3 miles per dollar spent for online flight  hotel transactions on top of it transactions in your travel destinations will earn you 2 miles per dollar spent with this card avid travelers will be able to collect enough miles to grab some go more,Air Miles,"['dbs', 'altitude', 'is', 'a', 'must', 'have', 'card', 'for', 'travelers', 'it', 'offers', 'multiple', 'benefits', 'such', 'as', 'miles', 'multiplier', 'per', 'dollar', 'spent', 'travel', 'accident', 'insurance', 'coverage', 'when', 'full', 'travel', 'fare', 'is', 'charged', 'to', 'the', 'card', 'and', 'the', 'card', 'the', 'miles', 'multiplier', 'allow', 'you', 'to', 'earn', 'up', 'to', '4', 'miles', 'per', 'dollar', 'spent', 'for', 'singapore', 'airlines', 'booking', 'from', 'dbs', 'travel', 'marketplace', 'and', '3', 'miles', 'per', 'dollar', 'spent', 'for', 'online', 'flight', 'hotel', 'transactions', 'on', 'top', 'of', 'it', 'transactions', 'in', 'your', 'travel', 'destinations', 'will', 'earn', 'you', '2', 'miles', 'per', 'dollar', 'spent', 'with', 'this', 'card', 'avid', 'travelers', 'will', 'be', 'able', 'to', 'collect', 'enough', 'miles', 'to', 'grab', 'some', 'go', 'more']","['dbs', 'altitude', 'must', 'card', 'travelers', 'offers', 'multiple', 'benefits', 'miles', 'multiplier', 'per', 'dollar', 'spent', 'travel', 'accident', 'insurance', 'coverage', 'full', 'travel', 'fare', 'charged', 'card', 'card', 'miles', 'multiplier', 'allow', 'earn', '4', 'miles', 'per', 'dollar', 'spent', 'singapore', 'airlines', 'booking', 'dbs', 'travel', 'marketplace', '3', 'miles', 'per', 'dollar', 'spent', 'online', 'flight', 'hotel', 'transactions', 'top', 'transactions', 'travel', 'destinations', 'earn', '2', 'miles', 'per', 'dollar', 'spent', 'card', 'avid', 'travelers', 'able', 'collect', 'enough', 'miles', 'grab', 'go']","['db', 'altitude', 'must', 'card', 'traveler', 'offer', 'multiple', 'benefit', 'mile', 'multiplier', 'per', 'dollar', 'spent', 'travel', 'accident', 'insurance', 'coverage', 'full', 'travel', 'fare', 'charged', 'card', 'card', 'mile', 'multiplier', 'allow', 'earn', '4', 'mile', 'per', 'dollar', 'spent', 'singapore', 'airline', 'booking', 'db', 'travel', 'marketplace', '3', 'mile', 'per', 'dollar', 'spent', 'online', 'flight', 'hotel', 'transaction', 'top', 'transaction', 'travel', 'destination', 'earn', '2', 'mile', 'per', 'dollar', 'spent', 'card', 'avid', 'traveler', 'able', 'collect', 'enough', 'mile', 'grab', 'go']",5
DBS Altitude Visa Signature Card,"1.2 on general spending, 4 or more on travel purchases such as hotel for selected sites like Kaligo.

Best of all, your points don't expire!

Great for lazy people who don't want to go through the hassle of optimising their spending to get 4 miles per dollar (trust me, it can be overwhelming).
... (more)",12 on general spending 4 or more on travel purchases such as hotel for selected sites like kaligo  best of all your points dont expire  great for lazy people who dont want to go through the hassle of optimising their spending to get 4 miles per dollar trust me it can be overwhelming  more,Air Miles,"['12', 'on', 'general', 'spending', '4', 'or', 'more', 'on', 'travel', 'purchases', 'such', 'as', 'hotel', 'for', 'selected', 'sites', 'like', 'kaligo', 'best', 'of', 'all', 'your', 'points', 'dont', 'expire', 'great', 'for', 'lazy', 'people', 'who', 'dont', 'want', 'to', 'go', 'through', 'the', 'hassle', 'of', 'optimising', 'their', 'spending', 'to', 'get', '4', 'miles', 'per', 'dollar', 'trust', 'me', 'it', 'can', 'be', 'overwhelming', 'more']","['12', 'general', 'spending', '4', 'travel', 'purchases', 'hotel', 'selected', 'sites', 'like', 'kaligo', 'best', 'points', 'dont', 'expire', 'great', 'lazy', 'people', 'dont', 'want', 'go', 'hassle', 'optimising', 'spending', 'get', '4', 'miles', 'per', 'dollar', 'trust', 'overwhelming']","['12', 'general', 'spending', '4', 'travel', 'purchase', 'hotel', 'selected', 'site', 'like', 'kaligo', 'best', 'point', 'dont', 'expire', 'great', 'lazy', 'people', 'dont', 'want', 'go', 'hassle', 'optimising', 'spending', 'get', '4', 'mile', 'per', 'dollar', 'trust', 'overwhelming']",3
DBS Altitude Visa Signature Card,"[Fee Waivers]
Just call in and have fee waivers!! 

[Miles per Spend]
Miles per spend also quite high =)",fee waivers just call in and have fee waivers   miles per spend miles per spend also quite high ,Air Miles,"['fee', 'waivers', 'just', 'call', 'in', 'and', 'have', 'fee', 'waivers', 'miles', 'per', 'spend', 'miles', 'per', 'spend', 'also', 'quite', 'high', '']","['fee', 'waivers', 'call', 'fee', 'waivers', 'miles', 'per', 'spend', 'miles', 'per', 'spend', 'also', 'quite', 'high', '']","['fee', 'waiver', 'call', 'fee', 'waiver', 'mile', 'per', 'spend', 'mile', 'per', 'spend', 'also', 'quite', 'high', '']",3
DBS Altitude Visa Signature Card,"Just got it recently also for the promotional sign up bonus :)

Up to 38,000 miles for a signup.

But honestly, the realistic miles for sign up is between 27k miles.

How to get the 38,000 miles:
... (more)",just got it recently also for the promotional sign up bonus   up to 38000 miles for a signup  but honestly the realistic miles for sign up is between 27k miles  how to get the 38000 miles  more,Air Miles,"['just', 'got', 'it', 'recently', 'also', 'for', 'the', 'promotional', 'sign', 'up', 'bonus', 'up', 'to', '38000', 'miles', 'for', 'a', 'signup', 'but', 'honestly', 'the', 'realistic', 'miles', 'for', 'sign', 'up', 'is', 'between', '27k', 'miles', 'how', 'to', 'get', 'the', '38000', 'miles', 'more']","['got', 'recently', 'also', 'promotional', 'sign', 'bonus', '38000', 'miles', 'signup', 'honestly', 'realistic', 'miles', 'sign', '27k', 'miles', 'get', '38000', 'miles']","['got', 'recently', 'also', 'promotional', 'sign', 'bonus', '38000', 'mile', 'signup', 'honestly', 'realistic', 'mile', 'sign', '27k', 'mile', 'get', '38000', 'mile']",3
DBS Altitude Visa Signature Card,"Miles that don't expire, up to 6 miles per dollar on Expedia, definitely a must have card for any rookie miles chaser. The complimentary lounge excess is an icing on the cake. You can choose to waive annual fees or pay it for 10,000 miles. Definitely not a bad deal especially if you are looking to redeem for business class and above. Miles are awarded in dbs points and you can use them to offset your transactions or redeem for other rewards if you have orphan miles.",miles that dont expire up to 6 miles per dollar on expedia definitely a must have card for any rookie miles chaser the complimentary lounge excess is an icing on the cake you can choose to waive annual fees or pay it for 10000 miles definitely not a bad deal especially if you are looking to redeem for business class and above miles are awarded in dbs points and you can use them to offset your transactions or redeem for other rewards if you have orphan miles,Air Miles,"['miles', 'that', 'dont', 'expire', 'up', 'to', '6', 'miles', 'per', 'dollar', 'on', 'expedia', 'definitely', 'a', 'must', 'have', 'card', 'for', 'any', 'rookie', 'miles', 'chaser', 'the', 'complimentary', 'lounge', 'excess', 'is', 'an', 'icing', 'on', 'the', 'cake', 'you', 'can', 'choose', 'to', 'waive', 'annual', 'fees', 'or', 'pay', 'it', 'for', '10000', 'miles', 'definitely', 'not', 'a', 'bad', 'deal', 'especially', 'if', 'you', 'are', 'looking', 'to', 'redeem', 'for', 'business', 'class', 'and', 'above', 'miles', 'are', 'awarded', 'in', 'dbs', 'points', 'and', 'you', 'can', 'use', 'them', 'to', 'offset', 'your', 'transactions', 'or', 'redeem', 'for', 'other', 'rewards', 'if', 'you', 'have', 'orphan', 'miles']","['miles', 'dont', 'expire', '6', 'miles', 'per', 'dollar', 'expedia', 'definitely', 'must', 'card', 'rookie', 'miles', 'chaser', 'complimentary', 'lounge', 'excess', 'icing', 'cake', 'choose', 'waive', 'annual', 'fees', 'pay', '10000', 'miles', 'definitely', 'bad', 'deal', 'especially', 'looking', 'redeem', 'business', 'class', 'miles', 'awarded', 'dbs', 'points', 'use', 'offset', 'transactions', 'redeem', 'rewards', 'orphan', 'miles']","['mile', 'dont', 'expire', '6', 'mile', 'per', 'dollar', 'expedia', 'definitely', 'must', 'card', 'rookie', 'mile', 'chaser', 'complimentary', 'lounge', 'excess', 'icing', 'cake', 'choose', 'waive', 'annual', 'fee', 'pay', '10000', 'mile', 'definitely', 'bad', 'deal', 'especially', 'looking', 'redeem', 'business', 'class', 'mile', 'awarded', 'db', 'point', 'use', 'offset', 'transaction', 'redeem', 'reward', 'orphan', 'mile']",5
