Card,Review,Review_cleaned,card_type,Review_tokenized,Review_no_stop,Review_lemmatized,sentiment
HSBC Revolution Credit Card,"[Miles Card]
It's recently been nerfed but I do most of my spending online so it was still easy for me to earn miles there. Since there's no annual fee so I'm happy to keep the card just for Taobao, Shopee, Lazada and Grab.


[Customer Service]
... (more)",miles card its recently been nerfed but i do most of my spending online so it was still easy for me to earn miles there since theres no annual fee so im happy to keep the card just for taobao shopee lazada and grab   customer service  more,Cashback,"['miles', 'card', 'its', 'recently', 'been', 'nerfed', 'but', 'i', 'do', 'most', 'of', 'my', 'spending', 'online', 'so', 'it', 'was', 'still', 'easy', 'for', 'me', 'to', 'earn', 'miles', 'there', 'since', 'theres', 'no', 'annual', 'fee', 'so', 'im', 'happy', 'to', 'keep', 'the', 'card', 'just', 'for', 'taobao', 'shopee', 'lazada', 'and', 'grab', 'customer', 'service', 'more']","['miles', 'card', 'recently', 'nerfed', 'spending', 'online', 'still', 'easy', 'earn', 'miles', 'since', 'theres', 'annual', 'fee', 'im', 'happy', 'keep', 'card', 'taobao', 'shopee', 'lazada', 'grab', 'customer', 'service']","['mile', 'card', 'recently', 'nerfed', 'spending', 'online', 'still', 'easy', 'earn', 'mile', 'since', 'there', 'annual', 'fee', 'im', 'happy', 'keep', 'card', 'taobao', 'shopee', 'lazada', 'grab', 'customer', 'service']",4
HSBC Revolution Credit Card,"Generally good bonus mile allocation and ease of use. However, adopt whitelist approach so sometime less known website might not obtain bonus miles. Need to check . Generally still a useful card for bonus miles and entertainer app",generally good bonus mile allocation and ease of use however adopt whitelist approach so sometime less known website might not obtain bonus miles need to check  generally still a useful card for bonus miles and entertainer app,Cashback,"['generally', 'good', 'bonus', 'mile', 'allocation', 'and', 'ease', 'of', 'use', 'however', 'adopt', 'whitelist', 'approach', 'so', 'sometime', 'less', 'known', 'website', 'might', 'not', 'obtain', 'bonus', 'miles', 'need', 'to', 'check', 'generally', 'still', 'a', 'useful', 'card', 'for', 'bonus', 'miles', 'and', 'entertainer', 'app']","['generally', 'good', 'bonus', 'mile', 'allocation', 'ease', 'use', 'however', 'adopt', 'whitelist', 'approach', 'sometime', 'less', 'known', 'website', 'might', 'obtain', 'bonus', 'miles', 'need', 'check', 'generally', 'still', 'useful', 'card', 'bonus', 'miles', 'entertainer', 'app']","['generally', 'good', 'bonus', 'mile', 'allocation', 'ease', 'use', 'however', 'adopt', 'whitelist', 'approach', 'sometime', 'less', 'known', 'website', 'might', 'obtain', 'bonus', 'mile', 'need', 'check', 'generally', 'still', 'useful', 'card', 'bonus', 'mile', 'entertainer', 'app']",3
HSBC Revolution Credit Card,"Speed of approval was so so slow I cannot emphasize enough. But once I got the card, everything was pretty smooth. Customer support is pretty good on the app. I use this card alongside with my Citi rewards card to get 4mpd on almost all spend. A drawback is that I cannot see the breakdown of points by each spend",speed of approval was so so slow i cannot emphasize enough but once i got the card everything was pretty smooth customer support is pretty good on the app i use this card alongside with my citi rewards card to get 4mpd on almost all spend a drawback is that i cannot see the breakdown of points by each spend,Cashback,"['speed', 'of', 'approval', 'was', 'so', 'so', 'slow', 'i', 'cannot', 'emphasize', 'enough', 'but', 'once', 'i', 'got', 'the', 'card', 'everything', 'was', 'pretty', 'smooth', 'customer', 'support', 'is', 'pretty', 'good', 'on', 'the', 'app', 'i', 'use', 'this', 'card', 'alongside', 'with', 'my', 'citi', 'rewards', 'card', 'to', 'get', '4mpd', 'on', 'almost', 'all', 'spend', 'a', 'drawback', 'is', 'that', 'i', 'cannot', 'see', 'the', 'breakdown', 'of', 'points', 'by', 'each', 'spend']","['speed', 'approval', 'slow', 'cannot', 'emphasize', 'enough', 'got', 'card', 'everything', 'pretty', 'smooth', 'customer', 'support', 'pretty', 'good', 'app', 'use', 'card', 'alongside', 'citi', 'rewards', 'card', 'get', '4mpd', 'almost', 'spend', 'drawback', 'cannot', 'see', 'breakdown', 'points', 'spend']","['speed', 'approval', 'slow', 'cannot', 'emphasize', 'enough', 'got', 'card', 'everything', 'pretty', 'smooth', 'customer', 'support', 'pretty', 'good', 'app', 'use', 'card', 'alongside', 'citi', 'reward', 'card', 'get', '4mpd', 'almost', 'spend', 'drawback', 'cannot', 'see', 'breakdown', 'point', 'spend']",3
HSBC Revolution Credit Card,Fee waivers are usually easy process. The benefit may not be best but like it like theres no min spend to clock points and many things you can redeem with your points.,fee waivers are usually easy process the benefit may not be best but like it like theres no min spend to clock points and many things you can redeem with your points,Cashback,"['fee', 'waivers', 'are', 'usually', 'easy', 'process', 'the', 'benefit', 'may', 'not', 'be', 'best', 'but', 'like', 'it', 'like', 'theres', 'no', 'min', 'spend', 'to', 'clock', 'points', 'and', 'many', 'things', 'you', 'can', 'redeem', 'with', 'your', 'points']","['fee', 'waivers', 'usually', 'easy', 'process', 'benefit', 'may', 'best', 'like', 'like', 'theres', 'min', 'spend', 'clock', 'points', 'many', 'things', 'redeem', 'points']","['fee', 'waiver', 'usually', 'easy', 'process', 'benefit', 'may', 'best', 'like', 'like', 'there', 'min', 'spend', 'clock', 'point', 'many', 'thing', 'redeem', 'point']",4
HSBC Revolution Credit Card,"The HSBC revolution is a great rewards card that gives you either 4 mpd or 2.5% cashback on mobile contactless and online spend. 

However, the speed of approval was rather slow (2 weeks in my case). That said, it was quite easy to contact customer support in my case.",the hsbc revolution is a great rewards card that gives you either 4 mpd or 25 cashback on mobile contactless and online spend   however the speed of approval was rather slow 2 weeks in my case that said it was quite easy to contact customer support in my case,Cashback,"['the', 'hsbc', 'revolution', 'is', 'a', 'great', 'rewards', 'card', 'that', 'gives', 'you', 'either', '4', 'mpd', 'or', '25', 'cashback', 'on', 'mobile', 'contactless', 'and', 'online', 'spend', 'however', 'the', 'speed', 'of', 'approval', 'was', 'rather', 'slow', '2', 'weeks', 'in', 'my', 'case', 'that', 'said', 'it', 'was', 'quite', 'easy', 'to', 'contact', 'customer', 'support', 'in', 'my', 'case']","['hsbc', 'revolution', 'great', 'rewards', 'card', 'gives', 'either', '4', 'mpd', '25', 'cashback', 'mobile', 'contactless', 'online', 'spend', 'however', 'speed', 'approval', 'rather', 'slow', '2', 'weeks', 'case', 'said', 'quite', 'easy', 'contact', 'customer', 'support', 'case']","['hsbc', 'revolution', 'great', 'reward', 'card', 'give', 'either', '4', 'mpd', '25', 'cashback', 'mobile', 'contactless', 'online', 'spend', 'however', 'speed', 'approval', 'rather', 'slow', '2', 'week', 'case', 'said', 'quite', 'easy', 'contact', 'customer', 'support', 'case']",4
HSBC Revolution Credit Card,HSBC Revolution card has grown in popularity with the downfall of GRAB reward. Amazing card but the approval timings as well as the time taken for customer support is one of the worser ones as compared to other banks.,hsbc revolution card has grown in popularity with the downfall of grab reward amazing card but the approval timings as well as the time taken for customer support is one of the worser ones as compared to other banks,Cashback,"['hsbc', 'revolution', 'card', 'has', 'grown', 'in', 'popularity', 'with', 'the', 'downfall', 'of', 'grab', 'reward', 'amazing', 'card', 'but', 'the', 'approval', 'timings', 'as', 'well', 'as', 'the', 'time', 'taken', 'for', 'customer', 'support', 'is', 'one', 'of', 'the', 'worser', 'ones', 'as', 'compared', 'to', 'other', 'banks']","['hsbc', 'revolution', 'card', 'grown', 'popularity', 'downfall', 'grab', 'reward', 'amazing', 'card', 'approval', 'timings', 'well', 'time', 'taken', 'customer', 'support', 'one', 'worser', 'ones', 'compared', 'banks']","['hsbc', 'revolution', 'card', 'grown', 'popularity', 'downfall', 'grab', 'reward', 'amazing', 'card', 'approval', 'timing', 'well', 'time', 'taken', 'customer', 'support', 'one', 'worser', 'one', 'compared', 'bank']",4
HSBC Revolution Credit Card,"fast application, signed up for the HSBC entertainer app access , albeit reduced number of restaurants. convenient.",fast application signed up for the hsbc entertainer app access  albeit reduced number of restaurants convenient,Cashback,"['fast', 'application', 'signed', 'up', 'for', 'the', 'hsbc', 'entertainer', 'app', 'access', 'albeit', 'reduced', 'number', 'of', 'restaurants', 'convenient']","['fast', 'application', 'signed', 'hsbc', 'entertainer', 'app', 'access', 'albeit', 'reduced', 'number', 'restaurants', 'convenient']","['fast', 'application', 'signed', 'hsbc', 'entertainer', 'app', 'access', 'albeit', 'reduced', 'number', 'restaurant', 'convenient']",4
HSBC Revolution Credit Card,"Entry level card for people who want to enjoy HSBC perks and offers. I used to use UOB ONE card but due to personal preferences, decide to switch to HSBC Revolution card. The mobile app and website were not too difficult to use although some parts were not very intuitive. It would be better if there is a dashboard which shows whether full payment have been made as it's not very clear for me to check if I have clear payment for the month's statement.",entry level card for people who want to enjoy hsbc perks and offers i used to use uob one card but due to personal preferences decide to switch to hsbc revolution card the mobile app and website were not too difficult to use although some parts were not very intuitive it would be better if there is a dashboard which shows whether full payment have been made as its not very clear for me to check if i have clear payment for the months statement,Cashback,"['entry', 'level', 'card', 'for', 'people', 'who', 'want', 'to', 'enjoy', 'hsbc', 'perks', 'and', 'offers', 'i', 'used', 'to', 'use', 'uob', 'one', 'card', 'but', 'due', 'to', 'personal', 'preferences', 'decide', 'to', 'switch', 'to', 'hsbc', 'revolution', 'card', 'the', 'mobile', 'app', 'and', 'website', 'were', 'not', 'too', 'difficult', 'to', 'use', 'although', 'some', 'parts', 'were', 'not', 'very', 'intuitive', 'it', 'would', 'be', 'better', 'if', 'there', 'is', 'a', 'dashboard', 'which', 'shows', 'whether', 'full', 'payment', 'have', 'been', 'made', 'as', 'its', 'not', 'very', 'clear', 'for', 'me', 'to', 'check', 'if', 'i', 'have', 'clear', 'payment', 'for', 'the', 'months', 'statement']","['entry', 'level', 'card', 'people', 'want', 'enjoy', 'hsbc', 'perks', 'offers', 'used', 'use', 'uob', 'one', 'card', 'due', 'personal', 'preferences', 'decide', 'switch', 'hsbc', 'revolution', 'card', 'mobile', 'app', 'website', 'difficult', 'use', 'although', 'parts', 'intuitive', 'would', 'better', 'dashboard', 'shows', 'whether', 'full', 'payment', 'made', 'clear', 'check', 'clear', 'payment', 'months', 'statement']","['entry', 'level', 'card', 'people', 'want', 'enjoy', 'hsbc', 'perk', 'offer', 'used', 'use', 'uob', 'one', 'card', 'due', 'personal', 'preference', 'decide', 'switch', 'hsbc', 'revolution', 'card', 'mobile', 'app', 'website', 'difficult', 'use', 'although', 'part', 'intuitive', 'would', 'better', 'dashboard', 'show', 'whether', 'full', 'payment', 'made', 'clear', 'check', 'clear', 'payment', 'month', 'statement']",3
HSBC Revolution Credit Card,"This used to be a so-so card but ever since the inclusion of 10X rewards for contactless payment, this has been my go to card for offline purchase. Encountered a problem where my card was not synced into my banking account and had to talk to the CSO to get it done. That experience was fuss free but the integration should be there in the first place.",this used to be a soso card but ever since the inclusion of 10x rewards for contactless payment this has been my go to card for offline purchase encountered a problem where my card was not synced into my banking account and had to talk to the cso to get it done that experience was fuss free but the integration should be there in the first place,Cashback,"['this', 'used', 'to', 'be', 'a', 'soso', 'card', 'but', 'ever', 'since', 'the', 'inclusion', 'of', '10x', 'rewards', 'for', 'contactless', 'payment', 'this', 'has', 'been', 'my', 'go', 'to', 'card', 'for', 'offline', 'purchase', 'encountered', 'a', 'problem', 'where', 'my', 'card', 'was', 'not', 'synced', 'into', 'my', 'banking', 'account', 'and', 'had', 'to', 'talk', 'to', 'the', 'cso', 'to', 'get', 'it', 'done', 'that', 'experience', 'was', 'fuss', 'free', 'but', 'the', 'integration', 'should', 'be', 'there', 'in', 'the', 'first', 'place']","['used', 'soso', 'card', 'ever', 'since', 'inclusion', '10x', 'rewards', 'contactless', 'payment', 'go', 'card', 'offline', 'purchase', 'encountered', 'problem', 'card', 'synced', 'banking', 'account', 'talk', 'cso', 'get', 'done', 'experience', 'fuss', 'free', 'integration', 'first', 'place']","['used', 'soso', 'card', 'ever', 'since', 'inclusion', '10x', 'reward', 'contactless', 'payment', 'go', 'card', 'offline', 'purchase', 'encountered', 'problem', 'card', 'synced', 'banking', 'account', 'talk', 'cso', 'get', 'done', 'experience', 'fuss', 'free', 'integration', 'first', 'place']",4
HSBC Revolution Credit Card,"1 to 4mpd is quite a good deal on this card, and HSBC entertainer has pretty good dining deals too! Appreciate that the annual fee is waived on this card too. Overall, a pretty fuss-free card to have.",1 to 4mpd is quite a good deal on this card and hsbc entertainer has pretty good dining deals too appreciate that the annual fee is waived on this card too overall a pretty fussfree card to have,Cashback,"['1', 'to', '4mpd', 'is', 'quite', 'a', 'good', 'deal', 'on', 'this', 'card', 'and', 'hsbc', 'entertainer', 'has', 'pretty', 'good', 'dining', 'deals', 'too', 'appreciate', 'that', 'the', 'annual', 'fee', 'is', 'waived', 'on', 'this', 'card', 'too', 'overall', 'a', 'pretty', 'fussfree', 'card', 'to', 'have']","['1', '4mpd', 'quite', 'good', 'deal', 'card', 'hsbc', 'entertainer', 'pretty', 'good', 'dining', 'deals', 'appreciate', 'annual', 'fee', 'waived', 'card', 'overall', 'pretty', 'fussfree', 'card']","['1', '4mpd', 'quite', 'good', 'deal', 'card', 'hsbc', 'entertainer', 'pretty', 'good', 'dining', 'deal', 'appreciate', 'annual', 'fee', 'waived', 'card', 'overall', 'pretty', 'fussfree', 'card']",3
HSBC Revolution Credit Card,"[Customer Service]
 I was given a good understanding and actual details and best offers which can be taken for quick cash",customer service  i was given a good understanding and actual details and best offers which can be taken for quick cash,Cashback,"['customer', 'service', 'i', 'was', 'given', 'a', 'good', 'understanding', 'and', 'actual', 'details', 'and', 'best', 'offers', 'which', 'can', 'be', 'taken', 'for', 'quick', 'cash']","['customer', 'service', 'given', 'good', 'understanding', 'actual', 'details', 'best', 'offers', 'taken', 'quick', 'cash']","['customer', 'service', 'given', 'good', 'understanding', 'actual', 'detail', 'best', 'offer', 'taken', 'quick', 'cash']",4
HSBC Revolution Credit Card,"[Useful For...]
It is useful for first timers as it is very easy to understand in terms of bill payment, etc. 


[Miles Card]
I don't think you should apply for this if you want miles as there isn't much potential in it.",useful for it is useful for first timers as it is very easy to understand in terms of bill payment etc    miles card i dont think you should apply for this if you want miles as there isnt much potential in it,Cashback,"['useful', 'for', 'it', 'is', 'useful', 'for', 'first', 'timers', 'as', 'it', 'is', 'very', 'easy', 'to', 'understand', 'in', 'terms', 'of', 'bill', 'payment', 'etc', 'miles', 'card', 'i', 'dont', 'think', 'you', 'should', 'apply', 'for', 'this', 'if', 'you', 'want', 'miles', 'as', 'there', 'isnt', 'much', 'potential', 'in', 'it']","['useful', 'useful', 'first', 'timers', 'easy', 'understand', 'terms', 'bill', 'payment', 'etc', 'miles', 'card', 'dont', 'think', 'apply', 'want', 'miles', 'isnt', 'much', 'potential']","['useful', 'useful', 'first', 'timer', 'easy', 'understand', 'term', 'bill', 'payment', 'etc', 'mile', 'card', 'dont', 'think', 'apply', 'want', 'mile', 'isnt', 'much', 'potential']",4
HSBC Revolution Credit Card,"[Miles Card]
Good to earn rewards but only cap at $1000 on eligible merchant spends such as food, travel company, groceries and contactless retail.

$1000 spend gets 10x reward points, anything more it’s not worth to use… only gain $12k rewards a year… can only turn around flight Bangkok… a bit waste of time tbh.",miles card good to earn rewards but only cap at 1000 on eligible merchant spends such as food travel company groceries and contactless retail  1000 spend gets 10x reward points anything more it’s not worth to use… only gain 12k rewards a year… can only turn around flight bangkok… a bit waste of time tbh,Cashback,"['miles', 'card', 'good', 'to', 'earn', 'rewards', 'but', 'only', 'cap', 'at', '1000', 'on', 'eligible', 'merchant', 'spends', 'such', 'as', 'food', 'travel', 'company', 'groceries', 'and', 'contactless', 'retail', '1000', 'spend', 'gets', '10x', 'reward', 'points', 'anything', 'more', 'it', 's', 'not', 'worth', 'to', 'use', 'only', 'gain', '12k', 'rewards', 'a', 'year', 'can', 'only', 'turn', 'around', 'flight', 'bangkok', 'a', 'bit', 'waste', 'of', 'time', 'tbh']","['miles', 'card', 'good', 'earn', 'rewards', 'cap', '1000', 'eligible', 'merchant', 'spends', 'food', 'travel', 'company', 'groceries', 'contactless', 'retail', '1000', 'spend', 'gets', '10x', 'reward', 'points', 'anything', 'worth', 'use', 'gain', '12k', 'rewards', 'year', 'turn', 'around', 'flight', 'bangkok', 'bit', 'waste', 'time', 'tbh']","['mile', 'card', 'good', 'earn', 'reward', 'cap', '1000', 'eligible', 'merchant', 'spends', 'food', 'travel', 'company', 'grocery', 'contactless', 'retail', '1000', 'spend', 'get', '10x', 'reward', 'point', 'anything', 'worth', 'use', 'gain', '12k', 'reward', 'year', 'turn', 'around', 'flight', 'bangkok', 'bit', 'waste', 'time', 'tbh']",2
HSBC Revolution Credit Card,"The approval speed is not pleasant.
However, the card is easy to use. No min spend and no annual fee.
Good to have as second/third card.",the approval speed is not pleasant however the card is easy to use no min spend and no annual fee good to have as secondthird card,Cashback,"['the', 'approval', 'speed', 'is', 'not', 'pleasant', 'however', 'the', 'card', 'is', 'easy', 'to', 'use', 'no', 'min', 'spend', 'and', 'no', 'annual', 'fee', 'good', 'to', 'have', 'as', 'secondthird', 'card']","['approval', 'speed', 'pleasant', 'however', 'card', 'easy', 'use', 'min', 'spend', 'annual', 'fee', 'good', 'secondthird', 'card']","['approval', 'speed', 'pleasant', 'however', 'card', 'easy', 'use', 'min', 'spend', 'annual', 'fee', 'good', 'secondthird', 'card']",3
HSBC Revolution Credit Card,"[Miles Card]
At first it may seem great for miles accumulation - especially when you look at the ""10x rewards points"" which they say results in 4mpd. However, there is a catch - this is in play only for the first $1k spent. Thereafter, the mpd is not great at 0.4. Even if you want to spend the $1k on this card to utilize the 4mpd - you need to be mindful that only expenditure at selected merchants qualify. 

... (more)",miles card at first it may seem great for miles accumulation  especially when you look at the 10x rewards points which they say results in 4mpd however there is a catch  this is in play only for the first 1k spent thereafter the mpd is not great at 04 even if you want to spend the 1k on this card to utilize the 4mpd  you need to be mindful that only expenditure at selected merchants qualify    more,Cashback,"['miles', 'card', 'at', 'first', 'it', 'may', 'seem', 'great', 'for', 'miles', 'accumulation', 'especially', 'when', 'you', 'look', 'at', 'the', '10x', 'rewards', 'points', 'which', 'they', 'say', 'results', 'in', '4mpd', 'however', 'there', 'is', 'a', 'catch', 'this', 'is', 'in', 'play', 'only', 'for', 'the', 'first', '1k', 'spent', 'thereafter', 'the', 'mpd', 'is', 'not', 'great', 'at', '04', 'even', 'if', 'you', 'want', 'to', 'spend', 'the', '1k', 'on', 'this', 'card', 'to', 'utilize', 'the', '4mpd', 'you', 'need', 'to', 'be', 'mindful', 'that', 'only', 'expenditure', 'at', 'selected', 'merchants', 'qualify', 'more']","['miles', 'card', 'first', 'may', 'seem', 'great', 'miles', 'accumulation', 'especially', 'look', '10x', 'rewards', 'points', 'say', 'results', '4mpd', 'however', 'catch', 'play', 'first', '1k', 'spent', 'thereafter', 'mpd', 'great', '04', 'even', 'want', 'spend', '1k', 'card', 'utilize', '4mpd', 'need', 'mindful', 'expenditure', 'selected', 'merchants', 'qualify']","['mile', 'card', 'first', 'may', 'seem', 'great', 'mile', 'accumulation', 'especially', 'look', '10x', 'reward', 'point', 'say', 'result', '4mpd', 'however', 'catch', 'play', 'first', '1k', 'spent', 'thereafter', 'mpd', 'great', '04', 'even', 'want', 'spend', '1k', 'card', 'utilize', '4mpd', 'need', 'mindful', 'expenditure', 'selected', 'merchant', 'qualify']",2
HSBC Revolution Credit Card,"Approval Time:
Took HSBC 16 days to approve the card. Very slow approval process. 

Customer service:
Called customer service twice to enquire about approval status. Had to wait 40 mins to get through. The agent told me she will send an email to expedite the process and also email me about the update. Did not receive an update at all. 
... (more)",approval time took hsbc 16 days to approve the card very slow approval process   customer service called customer service twice to enquire about approval status had to wait 40 mins to get through the agent told me she will send an email to expedite the process and also email me about the update did not receive an update at all   more,Cashback,"['approval', 'time', 'took', 'hsbc', '16', 'days', 'to', 'approve', 'the', 'card', 'very', 'slow', 'approval', 'process', 'customer', 'service', 'called', 'customer', 'service', 'twice', 'to', 'enquire', 'about', 'approval', 'status', 'had', 'to', 'wait', '40', 'mins', 'to', 'get', 'through', 'the', 'agent', 'told', 'me', 'she', 'will', 'send', 'an', 'email', 'to', 'expedite', 'the', 'process', 'and', 'also', 'email', 'me', 'about', 'the', 'update', 'did', 'not', 'receive', 'an', 'update', 'at', 'all', 'more']","['approval', 'time', 'took', 'hsbc', '16', 'days', 'approve', 'card', 'slow', 'approval', 'process', 'customer', 'service', 'called', 'customer', 'service', 'twice', 'enquire', 'approval', 'status', 'wait', '40', 'mins', 'get', 'agent', 'told', 'send', 'email', 'expedite', 'process', 'also', 'email', 'update', 'receive', 'update']","['approval', 'time', 'took', 'hsbc', '16', 'day', 'approve', 'card', 'slow', 'approval', 'process', 'customer', 'service', 'called', 'customer', 'service', 'twice', 'enquire', 'approval', 'status', 'wait', '40', 'min', 'get', 'agent', 'told', 'send', 'email', 'expedite', 'process', 'also', 'email', 'update', 'receive', 'update']",1
HSBC Revolution Credit Card,"[Customer Service]
This is a bank with less enthusiastic customer service officers comparing to other banks like Citibank, OCBC and financial institutions like American Express. Their customer service officer put me on hold over the phone for 5 minutes without telling me where she is heading to and what she was gonna do, and I thought something wrong with my phone. Haha! She gets the thing done in the end alright, I have to give her that
... (more)",customer service this is a bank with less enthusiastic customer service officers comparing to other banks like citibank ocbc and financial institutions like american express their customer service officer put me on hold over the phone for 5 minutes without telling me where she is heading to and what she was gonna do and i thought something wrong with my phone haha she gets the thing done in the end alright i have to give her that  more,Cashback,"['customer', 'service', 'this', 'is', 'a', 'bank', 'with', 'less', 'enthusiastic', 'customer', 'service', 'officers', 'comparing', 'to', 'other', 'banks', 'like', 'citibank', 'ocbc', 'and', 'financial', 'institutions', 'like', 'american', 'express', 'their', 'customer', 'service', 'officer', 'put', 'me', 'on', 'hold', 'over', 'the', 'phone', 'for', '5', 'minutes', 'without', 'telling', 'me', 'where', 'she', 'is', 'heading', 'to', 'and', 'what', 'she', 'was', 'gonna', 'do', 'and', 'i', 'thought', 'something', 'wrong', 'with', 'my', 'phone', 'haha', 'she', 'gets', 'the', 'thing', 'done', 'in', 'the', 'end', 'alright', 'i', 'have', 'to', 'give', 'her', 'that', 'more']","['customer', 'service', 'bank', 'less', 'enthusiastic', 'customer', 'service', 'officers', 'comparing', 'banks', 'like', 'citibank', 'ocbc', 'financial', 'institutions', 'like', 'american', 'express', 'customer', 'service', 'officer', 'put', 'hold', 'phone', '5', 'minutes', 'without', 'telling', 'heading', 'gonna', 'thought', 'something', 'wrong', 'phone', 'haha', 'gets', 'thing', 'done', 'end', 'alright', 'give']","['customer', 'service', 'bank', 'less', 'enthusiastic', 'customer', 'service', 'officer', 'comparing', 'bank', 'like', 'citibank', 'ocbc', 'financial', 'institution', 'like', 'american', 'express', 'customer', 'service', 'officer', 'put', 'hold', 'phone', '5', 'minute', 'without', 'telling', 'heading', 'gonna', 'thought', 'something', 'wrong', 'phone', 'haha', 'get', 'thing', 'done', 'end', 'alright', 'give']",3
HSBC Revolution Credit Card,Nothing special as compare to other credit cards in town. The best feature is the 1-for-1 HSBC entertainer however with limited choices.,nothing special as compare to other credit cards in town the best feature is the 1for1 hsbc entertainer however with limited choices,Cashback,"['nothing', 'special', 'as', 'compare', 'to', 'other', 'credit', 'cards', 'in', 'town', 'the', 'best', 'feature', 'is', 'the', '1for1', 'hsbc', 'entertainer', 'however', 'with', 'limited', 'choices']","['nothing', 'special', 'compare', 'credit', 'cards', 'town', 'best', 'feature', '1for1', 'hsbc', 'entertainer', 'however', 'limited', 'choices']","['nothing', 'special', 'compare', 'credit', 'card', 'town', 'best', 'feature', '1for1', 'hsbc', 'entertainer', 'however', 'limited', 'choice']",3
HSBC Revolution Credit Card,"Signed up for the card due to the one time $150 cash back reward for $800 spend within first 2 months. For its main monthly rewards, it's a so-so card. The hotline is quite bad, had to hold more than 20 mins during non peak.",signed up for the card due to the one time 150 cash back reward for 800 spend within first 2 months for its main monthly rewards its a soso card the hotline is quite bad had to hold more than 20 mins during non peak,Cashback,"['signed', 'up', 'for', 'the', 'card', 'due', 'to', 'the', 'one', 'time', '150', 'cash', 'back', 'reward', 'for', '800', 'spend', 'within', 'first', '2', 'months', 'for', 'its', 'main', 'monthly', 'rewards', 'its', 'a', 'soso', 'card', 'the', 'hotline', 'is', 'quite', 'bad', 'had', 'to', 'hold', 'more', 'than', '20', 'mins', 'during', 'non', 'peak']","['signed', 'card', 'due', 'one', 'time', '150', 'cash', 'back', 'reward', '800', 'spend', 'within', 'first', '2', 'months', 'main', 'monthly', 'rewards', 'soso', 'card', 'hotline', 'quite', 'bad', 'hold', '20', 'mins', 'non', 'peak']","['signed', 'card', 'due', 'one', 'time', '150', 'cash', 'back', 'reward', '800', 'spend', 'within', 'first', '2', 'month', 'main', 'monthly', 'reward', 'soso', 'card', 'hotline', 'quite', 'bad', 'hold', '20', 'min', 'non', 'peak']",2
HSBC Revolution Credit Card,Signed up for this card a couple years back to get a free Samsonite luggage after spending ~$5k. Currently still using it but not frequently. Only when there's dining discounts or when I use it along with the free HSBC Entertainer App. The HSBC Entertainer App provides 1-for-1 deals. They limit the options but still pretty decent :),signed up for this card a couple years back to get a free samsonite luggage after spending 5k currently still using it but not frequently only when theres dining discounts or when i use it along with the free hsbc entertainer app the hsbc entertainer app provides 1for1 deals they limit the options but still pretty decent ,Cashback,"['signed', 'up', 'for', 'this', 'card', 'a', 'couple', 'years', 'back', 'to', 'get', 'a', 'free', 'samsonite', 'luggage', 'after', 'spending', '5k', 'currently', 'still', 'using', 'it', 'but', 'not', 'frequently', 'only', 'when', 'theres', 'dining', 'discounts', 'or', 'when', 'i', 'use', 'it', 'along', 'with', 'the', 'free', 'hsbc', 'entertainer', 'app', 'the', 'hsbc', 'entertainer', 'app', 'provides', '1for1', 'deals', 'they', 'limit', 'the', 'options', 'but', 'still', 'pretty', 'decent', '']","['signed', 'card', 'couple', 'years', 'back', 'get', 'free', 'samsonite', 'luggage', 'spending', '5k', 'currently', 'still', 'using', 'frequently', 'theres', 'dining', 'discounts', 'use', 'along', 'free', 'hsbc', 'entertainer', 'app', 'hsbc', 'entertainer', 'app', 'provides', '1for1', 'deals', 'limit', 'options', 'still', 'pretty', 'decent', '']","['signed', 'card', 'couple', 'year', 'back', 'get', 'free', 'samsonite', 'luggage', 'spending', '5k', 'currently', 'still', 'using', 'frequently', 'there', 'dining', 'discount', 'use', 'along', 'free', 'hsbc', 'entertainer', 'app', 'hsbc', 'entertainer', 'app', 'provides', '1for1', 'deal', 'limit', 'option', 'still', 'pretty', 'decent', '']",4
