,Card,Review,Review_cleaned,card_type,Review_tokenized,Review_no_stop,Review_lemmatized,sentiment
305,Citi PremierMiles Visa Card,"[Promotions and Perks]
[Hidden Terms]

Was absolutely disappointed by the promotion for this card. The main promo that attracted me to sign up for this credit card was the huge miles promo they had for (can't rmb exactly, something like 30,000 miles if you spend a certain amt during the first 3 months) I got it because I was travelling with my family to Japan and had to make some huge purchases for t... (more)",promotions and perks hidden terms  was absolutely disappointed by the promotion for this card the main promo that attracted me to sign up for this credit card was the huge miles promo they had for cant rmb exactly something like 30000 miles if you spend a certain amt during the first 3 months i got it because i was travelling with my family to japan and had to make some huge purchases for t more,Air Miles,"['promotions', 'and', 'perks', 'hidden', 'terms', 'was', 'absolutely', 'disappointed', 'by', 'the', 'promotion', 'for', 'this', 'card', 'the', 'main', 'promo', 'that', 'attracted', 'me', 'to', 'sign', 'up', 'for', 'this', 'credit', 'card', 'was', 'the', 'huge', 'miles', 'promo', 'they', 'had', 'for', 'cant', 'rmb', 'exactly', 'something', 'like', '30000', 'miles', 'if', 'you', 'spend', 'a', 'certain', 'amt', 'during', 'the', 'first', '3', 'months', 'i', 'got', 'it', 'because', 'i', 'was', 'travelling', 'with', 'my', 'family', 'to', 'japan', 'and', 'had', 'to', 'make', 'some', 'huge', 'purchases', 'for', 't', 'more']","['promotions', 'perks', 'hidden', 'terms', 'absolutely', 'disappointed', 'promotion', 'card', 'main', 'promo', 'attracted', 'sign', 'credit', 'card', 'huge', 'miles', 'promo', 'cant', 'rmb', 'exactly', 'something', 'like', '30000', 'miles', 'spend', 'certain', 'amt', 'first', '3', 'months', 'got', 'travelling', 'family', 'japan', 'make', 'huge', 'purchases']","['promotion', 'perk', 'hidden', 'term', 'absolutely', 'disappointed', 'promotion', 'card', 'main', 'promo', 'attracted', 'sign', 'credit', 'card', 'huge', 'mile', 'promo', 'cant', 'rmb', 'exactly', 'something', 'like', '30000', 'mile', 'spend', 'certain', 'amt', 'first', '3', 'month', 'got', 'travelling', 'family', 'japan', 'make', 'huge', 'purchase']",2
306,Citi PremierMiles Visa Card,"Good: 
- Approved in 2 days
- Miles point won't be expired
- A lot of promotion discount for flight, hotel, dining and shopping

Bad:
- Take long time to convert your transaction to miles
- Some daily transactions like top up ezlink card, won't be converted to miles",good   approved in 2 days  miles point wont be expired  a lot of promotion discount for flight hotel dining and shopping  bad  take long time to convert your transaction to miles  some daily transactions like top up ezlink card wont be converted to miles,Air Miles,"['good', 'approved', 'in', '2', 'days', 'miles', 'point', 'wont', 'be', 'expired', 'a', 'lot', 'of', 'promotion', 'discount', 'for', 'flight', 'hotel', 'dining', 'and', 'shopping', 'bad', 'take', 'long', 'time', 'to', 'convert', 'your', 'transaction', 'to', 'miles', 'some', 'daily', 'transactions', 'like', 'top', 'up', 'ezlink', 'card', 'wont', 'be', 'converted', 'to', 'miles']","['good', 'approved', '2', 'days', 'miles', 'point', 'wont', 'expired', 'lot', 'promotion', 'discount', 'flight', 'hotel', 'dining', 'shopping', 'bad', 'take', 'long', 'time', 'convert', 'transaction', 'miles', 'daily', 'transactions', 'like', 'top', 'ezlink', 'card', 'wont', 'converted', 'miles']","['good', 'approved', '2', 'day', 'mile', 'point', 'wont', 'expired', 'lot', 'promotion', 'discount', 'flight', 'hotel', 'dining', 'shopping', 'bad', 'take', 'long', 'time', 'convert', 'transaction', 'mile', 'daily', 'transaction', 'like', 'top', 'ezlink', 'card', 'wont', 'converted', 'mile']",3
307,Citi PremierMiles Visa Card,"one of the lower miles cards - 1.2miles per dollar. 
you be better using uob privi for 1.4 per dollar",one of the lower miles cards  12miles per dollar  you be better using uob privi for 14 per dollar,Air Miles,"['one', 'of', 'the', 'lower', 'miles', 'cards', '12miles', 'per', 'dollar', 'you', 'be', 'better', 'using', 'uob', 'privi', 'for', '14', 'per', 'dollar']","['one', 'lower', 'miles', 'cards', '12miles', 'per', 'dollar', 'better', 'using', 'uob', 'privi', '14', 'per', 'dollar']","['one', 'lower', 'mile', 'card', '12miles', 'per', 'dollar', 'better', 'using', 'uob', 'privi', '14', 'per', 'dollar']",2
308,Citi PremierMiles Visa Card,"Only worth it for its sign up gift provided you have big items to spend on (e.g wedding or a 2 week travel holiday).

Its general spending miles to expenditure conversion rate is not one of the best and its selected onlines $1= 7 miles is really for onlu selected few sites.",only worth it for its sign up gift provided you have big items to spend on eg wedding or a 2 week travel holiday  its general spending miles to expenditure conversion rate is not one of the best and its selected onlines 1 7 miles is really for onlu selected few sites,Air Miles,"['only', 'worth', 'it', 'for', 'its', 'sign', 'up', 'gift', 'provided', 'you', 'have', 'big', 'items', 'to', 'spend', 'on', 'eg', 'wedding', 'or', 'a', '2', 'week', 'travel', 'holiday', 'its', 'general', 'spending', 'miles', 'to', 'expenditure', 'conversion', 'rate', 'is', 'not', 'one', 'of', 'the', 'best', 'and', 'its', 'selected', 'onlines', '1', '7', 'miles', 'is', 'really', 'for', 'onlu', 'selected', 'few', 'sites']","['worth', 'sign', 'gift', 'provided', 'big', 'items', 'spend', 'eg', 'wedding', '2', 'week', 'travel', 'holiday', 'general', 'spending', 'miles', 'expenditure', 'conversion', 'rate', 'one', 'best', 'selected', 'onlines', '1', '7', 'miles', 'really', 'onlu', 'selected', 'sites']","['worth', 'sign', 'gift', 'provided', 'big', 'item', 'spend', 'eg', 'wedding', '2', 'week', 'travel', 'holiday', 'general', 'spending', 'mile', 'expenditure', 'conversion', 'rate', 'one', 'best', 'selected', 'onlines', '1', '7', 'mile', 'really', 'onlu', 'selected', 'site']",2
309,Citi PremierMiles Visa Card,"[Fee Waivers]
It's torture to get fee waivers. You have to call them to get a fee waiver. Seriously, it should be automatic from an app, like how OCBC and DBS does.

[Others]
The app is ridiculous. You have to set a password with very strict requirements, and even after meeting those requirements, the system rejects the password! I gave up and will use th... (more)",fee waivers its torture to get fee waivers you have to call them to get a fee waiver seriously it should be automatic from an app like how ocbc and dbs does  others the app is ridiculous you have to set a password with very strict requirements and even after meeting those requirements the system rejects the password i gave up and will use th more,Air Miles,"['fee', 'waivers', 'its', 'torture', 'to', 'get', 'fee', 'waivers', 'you', 'have', 'to', 'call', 'them', 'to', 'get', 'a', 'fee', 'waiver', 'seriously', 'it', 'should', 'be', 'automatic', 'from', 'an', 'app', 'like', 'how', 'ocbc', 'and', 'dbs', 'does', 'others', 'the', 'app', 'is', 'ridiculous', 'you', 'have', 'to', 'set', 'a', 'password', 'with', 'very', 'strict', 'requirements', 'and', 'even', 'after', 'meeting', 'those', 'requirements', 'the', 'system', 'rejects', 'the', 'password', 'i', 'gave', 'up', 'and', 'will', 'use', 'th', 'more']","['fee', 'waivers', 'torture', 'get', 'fee', 'waivers', 'call', 'get', 'fee', 'waiver', 'seriously', 'automatic', 'app', 'like', 'ocbc', 'dbs', 'others', 'app', 'ridiculous', 'set', 'password', 'strict', 'requirements', 'even', 'meeting', 'requirements', 'system', 'rejects', 'password', 'gave', 'use', 'th']","['fee', 'waiver', 'torture', 'get', 'fee', 'waiver', 'call', 'get', 'fee', 'waiver', 'seriously', 'automatic', 'app', 'like', 'ocbc', 'db', 'others', 'app', 'ridiculous', 'set', 'password', 'strict', 'requirement', 'even', 'meeting', 'requirement', 'system', 'reject', 'password', 'gave', 'use', 'th']",1
310,Citi PremierMiles Visa Card,"Approval process took extremely long, customer support is poor and app is laggy - fee waiver was never approved",approval process took extremely long customer support is poor and app is laggy  fee waiver was never approved,Air Miles,"['approval', 'process', 'took', 'extremely', 'long', 'customer', 'support', 'is', 'poor', 'and', 'app', 'is', 'laggy', 'fee', 'waiver', 'was', 'never', 'approved']","['approval', 'process', 'took', 'extremely', 'long', 'customer', 'support', 'poor', 'app', 'laggy', 'fee', 'waiver', 'never', 'approved']","['approval', 'process', 'took', 'extremely', 'long', 'customer', 'support', 'poor', 'app', 'laggy', 'fee', 'waiver', 'never', 'approved']",1
311,Citi PremierMiles Visa Card,"An okay miles card that is on par with other miles card available. Was able to waive off all of my annual fees every year owning this card. However, I would give this a low rating as I know and read of experiences of the bank not giving to request to waive off first time late payment. Unless you are perfect in your bill payments, best to avoid in general.",an okay miles card that is on par with other miles card available was able to waive off all of my annual fees every year owning this card however i would give this a low rating as i know and read of experiences of the bank not giving to request to waive off first time late payment unless you are perfect in your bill payments best to avoid in general,Air Miles,"['an', 'okay', 'miles', 'card', 'that', 'is', 'on', 'par', 'with', 'other', 'miles', 'card', 'available', 'was', 'able', 'to', 'waive', 'off', 'all', 'of', 'my', 'annual', 'fees', 'every', 'year', 'owning', 'this', 'card', 'however', 'i', 'would', 'give', 'this', 'a', 'low', 'rating', 'as', 'i', 'know', 'and', 'read', 'of', 'experiences', 'of', 'the', 'bank', 'not', 'giving', 'to', 'request', 'to', 'waive', 'off', 'first', 'time', 'late', 'payment', 'unless', 'you', 'are', 'perfect', 'in', 'your', 'bill', 'payments', 'best', 'to', 'avoid', 'in', 'general']","['okay', 'miles', 'card', 'par', 'miles', 'card', 'available', 'able', 'waive', 'annual', 'fees', 'every', 'year', 'owning', 'card', 'however', 'would', 'give', 'low', 'rating', 'know', 'read', 'experiences', 'bank', 'giving', 'request', 'waive', 'first', 'time', 'late', 'payment', 'unless', 'perfect', 'bill', 'payments', 'best', 'avoid', 'general']","['okay', 'mile', 'card', 'par', 'mile', 'card', 'available', 'able', 'waive', 'annual', 'fee', 'every', 'year', 'owning', 'card', 'however', 'would', 'give', 'low', 'rating', 'know', 'read', 'experience', 'bank', 'giving', 'request', 'waive', 'first', 'time', 'late', 'payment', 'unless', 'perfect', 'bill', 'payment', 'best', 'avoid', 'general']",3
312,Citi PremierMiles Visa Card,"I understand that by requesting for a fee waiver will result in the bonus 10k miles to be reversed. However, to my surprise I noted that an additional 10k miles were deducted without any notification. Luckily I checked the account and noticed the difference, otherwise Citi would likely have remained silent. Upon calling the CSO, they admitted that the deduction was done in error after a lengthy call lasting ~20mins with the miles reinstated in 2 days..

... (more)",i understand that by requesting for a fee waiver will result in the bonus 10k miles to be reversed however to my surprise i noted that an additional 10k miles were deducted without any notification luckily i checked the account and noticed the difference otherwise citi would likely have remained silent upon calling the cso they admitted that the deduction was done in error after a lengthy call lasting 20mins with the miles reinstated in 2 days   more,Air Miles,"['i', 'understand', 'that', 'by', 'requesting', 'for', 'a', 'fee', 'waiver', 'will', 'result', 'in', 'the', 'bonus', '10k', 'miles', 'to', 'be', 'reversed', 'however', 'to', 'my', 'surprise', 'i', 'noted', 'that', 'an', 'additional', '10k', 'miles', 'were', 'deducted', 'without', 'any', 'notification', 'luckily', 'i', 'checked', 'the', 'account', 'and', 'noticed', 'the', 'difference', 'otherwise', 'citi', 'would', 'likely', 'have', 'remained', 'silent', 'upon', 'calling', 'the', 'cso', 'they', 'admitted', 'that', 'the', 'deduction', 'was', 'done', 'in', 'error', 'after', 'a', 'lengthy', 'call', 'lasting', '20mins', 'with', 'the', 'miles', 'reinstated', 'in', '2', 'days', 'more']","['understand', 'requesting', 'fee', 'waiver', 'result', 'bonus', '10k', 'miles', 'reversed', 'however', 'surprise', 'noted', 'additional', '10k', 'miles', 'deducted', 'without', 'notification', 'luckily', 'checked', 'account', 'noticed', 'difference', 'otherwise', 'citi', 'would', 'likely', 'remained', 'silent', 'upon', 'calling', 'cso', 'admitted', 'deduction', 'done', 'error', 'lengthy', 'call', 'lasting', '20mins', 'miles', 'reinstated', '2', 'days']","['understand', 'requesting', 'fee', 'waiver', 'result', 'bonus', '10k', 'mile', 'reversed', 'however', 'surprise', 'noted', 'additional', '10k', 'mile', 'deducted', 'without', 'notification', 'luckily', 'checked', 'account', 'noticed', 'difference', 'otherwise', 'citi', 'would', 'likely', 'remained', 'silent', 'upon', 'calling', 'cso', 'admitted', 'deduction', 'done', 'error', 'lengthy', 'call', 'lasting', '20mins', 'mile', 'reinstated', '2', 'day']",1
313,Citi PremierMiles Visa Card,"[Miles Card]
Good for transferring the miles to different airlines. Cheaper than AMEX Krisflyer Ascend in terms of the annual fee. 200 vs 300+

[Customer Service]
Do not expect anything service at all. It would be a waste of time to get them to solve your issues such as being charged a 100 SGD late fee for making payment on the due date itself. S... (more)",miles card good for transferring the miles to different airlines cheaper than amex krisflyer ascend in terms of the annual fee 200 vs 300  customer service do not expect anything service at all it would be a waste of time to get them to solve your issues such as being charged a 100 sgd late fee for making payment on the due date itself s more,Air Miles,"['miles', 'card', 'good', 'for', 'transferring', 'the', 'miles', 'to', 'different', 'airlines', 'cheaper', 'than', 'amex', 'krisflyer', 'ascend', 'in', 'terms', 'of', 'the', 'annual', 'fee', '200', 'vs', '300', 'customer', 'service', 'do', 'not', 'expect', 'anything', 'service', 'at', 'all', 'it', 'would', 'be', 'a', 'waste', 'of', 'time', 'to', 'get', 'them', 'to', 'solve', 'your', 'issues', 'such', 'as', 'being', 'charged', 'a', '100', 'sgd', 'late', 'fee', 'for', 'making', 'payment', 'on', 'the', 'due', 'date', 'itself', 's', 'more']","['miles', 'card', 'good', 'transferring', 'miles', 'different', 'airlines', 'cheaper', 'amex', 'krisflyer', 'ascend', 'terms', 'annual', 'fee', '200', 'vs', '300', 'customer', 'service', 'expect', 'anything', 'service', 'would', 'waste', 'time', 'get', 'solve', 'issues', 'charged', '100', 'sgd', 'late', 'fee', 'making', 'payment', 'due', 'date']","['mile', 'card', 'good', 'transferring', 'mile', 'different', 'airline', 'cheaper', 'amex', 'krisflyer', 'ascend', 'term', 'annual', 'fee', '200', 'v', '300', 'customer', 'service', 'expect', 'anything', 'service', 'would', 'waste', 'time', 'get', 'solve', 'issue', 'charged', '100', 'sgd', 'late', 'fee', 'making', 'payment', 'due', 'date']",3
314,Citi PremierMiles Visa Card,"Used to be the best miles card around with little to no restrictions on the types of transactions eligible for miles.

However this card is getting heavily nerfed come October 2018. Based on the new card agreement on their site, a whole bunch of transactions are now excluded from earning miles. The most egregious exclusion  is &quot;any top-ups or payment of funds to payment service providers, prepaid cards and any prepaid accounts&quot;, which will likely affect Paypal transactions. Bill payment will also be excluded.",used to be the best miles card around with little to no restrictions on the types of transactions eligible for miles  however this card is getting heavily nerfed come october 2018 based on the new card agreement on their site a whole bunch of transactions are now excluded from earning miles the most egregious exclusion  is quotany topups or payment of funds to payment service providers prepaid cards and any prepaid accountsquot which will likely affect paypal transactions bill payment will also be excluded,Air Miles,"['used', 'to', 'be', 'the', 'best', 'miles', 'card', 'around', 'with', 'little', 'to', 'no', 'restrictions', 'on', 'the', 'types', 'of', 'transactions', 'eligible', 'for', 'miles', 'however', 'this', 'card', 'is', 'getting', 'heavily', 'nerfed', 'come', 'october', '2018', 'based', 'on', 'the', 'new', 'card', 'agreement', 'on', 'their', 'site', 'a', 'whole', 'bunch', 'of', 'transactions', 'are', 'now', 'excluded', 'from', 'earning', 'miles', 'the', 'most', 'egregious', 'exclusion', 'is', 'quotany', 'topups', 'or', 'payment', 'of', 'funds', 'to', 'payment', 'service', 'providers', 'prepaid', 'cards', 'and', 'any', 'prepaid', 'accountsquot', 'which', 'will', 'likely', 'affect', 'paypal', 'transactions', 'bill', 'payment', 'will', 'also', 'be', 'excluded']","['used', 'best', 'miles', 'card', 'around', 'little', 'restrictions', 'types', 'transactions', 'eligible', 'miles', 'however', 'card', 'getting', 'heavily', 'nerfed', 'come', 'october', '2018', 'based', 'new', 'card', 'agreement', 'site', 'whole', 'bunch', 'transactions', 'excluded', 'earning', 'miles', 'egregious', 'exclusion', 'quotany', 'topups', 'payment', 'funds', 'payment', 'service', 'providers', 'prepaid', 'cards', 'prepaid', 'accountsquot', 'likely', 'affect', 'paypal', 'transactions', 'bill', 'payment', 'also', 'excluded']","['used', 'best', 'mile', 'card', 'around', 'little', 'restriction', 'type', 'transaction', 'eligible', 'mile', 'however', 'card', 'getting', 'heavily', 'nerfed', 'come', 'october', '2018', 'based', 'new', 'card', 'agreement', 'site', 'whole', 'bunch', 'transaction', 'excluded', 'earning', 'mile', 'egregious', 'exclusion', 'quotany', 'topups', 'payment', 'fund', 'payment', 'service', 'provider', 'prepaid', 'card', 'prepaid', 'accountsquot', 'likely', 'affect', 'paypal', 'transaction', 'bill', 'payment', 'also', 'excluded']",1
315,Citi PremierMiles Visa Card,"[Fee Waivers]
HORRIBLE FEE WAIVER PROCEDURE!!!
First, you can ONLY make a fee waiver request through an automated call.
Next, they say they will get back in a few days, but it's been almost 2 weeks AND NOT RESPONSE FROM THEM, they have TERRIBLE customer service. And yknow i get calls from citibank EVERYDAY for some stupid card promotion. If you can't even serve your existing customers well what makes you think that I will sign up for more? 
... (more)",fee waivers horrible fee waiver procedure first you can only make a fee waiver request through an automated call next they say they will get back in a few days but its been almost 2 weeks and not response from them they have terrible customer service and yknow i get calls from citibank everyday for some stupid card promotion if you cant even serve your existing customers well what makes you think that i will sign up for more   more,Air Miles,"['fee', 'waivers', 'horrible', 'fee', 'waiver', 'procedure', 'first', 'you', 'can', 'only', 'make', 'a', 'fee', 'waiver', 'request', 'through', 'an', 'automated', 'call', 'next', 'they', 'say', 'they', 'will', 'get', 'back', 'in', 'a', 'few', 'days', 'but', 'its', 'been', 'almost', '2', 'weeks', 'and', 'not', 'response', 'from', 'them', 'they', 'have', 'terrible', 'customer', 'service', 'and', 'yknow', 'i', 'get', 'calls', 'from', 'citibank', 'everyday', 'for', 'some', 'stupid', 'card', 'promotion', 'if', 'you', 'cant', 'even', 'serve', 'your', 'existing', 'customers', 'well', 'what', 'makes', 'you', 'think', 'that', 'i', 'will', 'sign', 'up', 'for', 'more', 'more']","['fee', 'waivers', 'horrible', 'fee', 'waiver', 'procedure', 'first', 'make', 'fee', 'waiver', 'request', 'automated', 'call', 'next', 'say', 'get', 'back', 'days', 'almost', '2', 'weeks', 'response', 'terrible', 'customer', 'service', 'yknow', 'get', 'calls', 'citibank', 'everyday', 'stupid', 'card', 'promotion', 'cant', 'even', 'serve', 'existing', 'customers', 'well', 'makes', 'think', 'sign']","['fee', 'waiver', 'horrible', 'fee', 'waiver', 'procedure', 'first', 'make', 'fee', 'waiver', 'request', 'automated', 'call', 'next', 'say', 'get', 'back', 'day', 'almost', '2', 'week', 'response', 'terrible', 'customer', 'service', 'yknow', 'get', 'call', 'citibank', 'everyday', 'stupid', 'card', 'promotion', 'cant', 'even', 'serve', 'existing', 'customer', 'well', 'make', 'think', 'sign']",1
316,Citi PremierMiles Visa Card,"I was charged a $100 late fee for being 2 days late on a $16 payment.  I called 3 times and each time was told that my waiver request was under review.  Each time, nobody responded for more than a week and I had to call for an update.  On the third attempt I told them I wanted to cancel my card after being denied the waiver.  I am still waiting for someone to call me to process the cancellation... it has now been another week.  Worst experience I have ever had with any credit card company.  Will likely also close my Citi banking account and switch to HSBC or something.",i was charged a 100 late fee for being 2 days late on a 16 payment  i called 3 times and each time was told that my waiver request was under review  each time nobody responded for more than a week and i had to call for an update  on the third attempt i told them i wanted to cancel my card after being denied the waiver  i am still waiting for someone to call me to process the cancellation it has now been another week  worst experience i have ever had with any credit card company  will likely also close my citi banking account and switch to hsbc or something,Air Miles,"['i', 'was', 'charged', 'a', '100', 'late', 'fee', 'for', 'being', '2', 'days', 'late', 'on', 'a', '16', 'payment', 'i', 'called', '3', 'times', 'and', 'each', 'time', 'was', 'told', 'that', 'my', 'waiver', 'request', 'was', 'under', 'review', 'each', 'time', 'nobody', 'responded', 'for', 'more', 'than', 'a', 'week', 'and', 'i', 'had', 'to', 'call', 'for', 'an', 'update', 'on', 'the', 'third', 'attempt', 'i', 'told', 'them', 'i', 'wanted', 'to', 'cancel', 'my', 'card', 'after', 'being', 'denied', 'the', 'waiver', 'i', 'am', 'still', 'waiting', 'for', 'someone', 'to', 'call', 'me', 'to', 'process', 'the', 'cancellation', 'it', 'has', 'now', 'been', 'another', 'week', 'worst', 'experience', 'i', 'have', 'ever', 'had', 'with', 'any', 'credit', 'card', 'company', 'will', 'likely', 'also', 'close', 'my', 'citi', 'banking', 'account', 'and', 'switch', 'to', 'hsbc', 'or', 'something']","['charged', '100', 'late', 'fee', '2', 'days', 'late', '16', 'payment', 'called', '3', 'times', 'time', 'told', 'waiver', 'request', 'review', 'time', 'nobody', 'responded', 'week', 'call', 'update', 'third', 'attempt', 'told', 'wanted', 'cancel', 'card', 'denied', 'waiver', 'still', 'waiting', 'someone', 'call', 'process', 'cancellation', 'another', 'week', 'worst', 'experience', 'ever', 'credit', 'card', 'company', 'likely', 'also', 'close', 'citi', 'banking', 'account', 'switch', 'hsbc', 'something']","['charged', '100', 'late', 'fee', '2', 'day', 'late', '16', 'payment', 'called', '3', 'time', 'time', 'told', 'waiver', 'request', 'review', 'time', 'nobody', 'responded', 'week', 'call', 'update', 'third', 'attempt', 'told', 'wanted', 'cancel', 'card', 'denied', 'waiver', 'still', 'waiting', 'someone', 'call', 'process', 'cancellation', 'another', 'week', 'worst', 'experience', 'ever', 'credit', 'card', 'company', 'likely', 'also', 'close', 'citi', 'banking', 'account', 'switch', 'hsbc', 'something']",1
317,Citi PremierMiles Visa Card,"[Miles Card]
It is a wasted card that I have currently and I have shifted my spending more to daily spending cards and shopping cards. I find the points earned will not be worth the vouchers exchange I can obtain as compared to other credit cards.",miles card it is a wasted card that i have currently and i have shifted my spending more to daily spending cards and shopping cards i find the points earned will not be worth the vouchers exchange i can obtain as compared to other credit cards,Air Miles,"['miles', 'card', 'it', 'is', 'a', 'wasted', 'card', 'that', 'i', 'have', 'currently', 'and', 'i', 'have', 'shifted', 'my', 'spending', 'more', 'to', 'daily', 'spending', 'cards', 'and', 'shopping', 'cards', 'i', 'find', 'the', 'points', 'earned', 'will', 'not', 'be', 'worth', 'the', 'vouchers', 'exchange', 'i', 'can', 'obtain', 'as', 'compared', 'to', 'other', 'credit', 'cards']","['miles', 'card', 'wasted', 'card', 'currently', 'shifted', 'spending', 'daily', 'spending', 'cards', 'shopping', 'cards', 'find', 'points', 'earned', 'worth', 'vouchers', 'exchange', 'obtain', 'compared', 'credit', 'cards']","['mile', 'card', 'wasted', 'card', 'currently', 'shifted', 'spending', 'daily', 'spending', 'card', 'shopping', 'card', 'find', 'point', 'earned', 'worth', 'voucher', 'exchange', 'obtain', 'compared', 'credit', 'card']",1
318,Citi PremierMiles Visa Card,"[Fee Waivers]
I have been using the card since 2017 and accumulated about 130000 miles. However 1 day, I was late for 1 day in paying my credit card and I tried to get the late charges waived off by calling in 2 times and email 1 time. However, my request was rejected unlike other banks DBS etc. If this is the way Citibank treats customers, please think twice before applying for their credit cards. And I will switch over to other credit cards.",fee waivers i have been using the card since 2017 and accumulated about 130000 miles however 1 day i was late for 1 day in paying my credit card and i tried to get the late charges waived off by calling in 2 times and email 1 time however my request was rejected unlike other banks dbs etc if this is the way citibank treats customers please think twice before applying for their credit cards and i will switch over to other credit cards,Air Miles,"['fee', 'waivers', 'i', 'have', 'been', 'using', 'the', 'card', 'since', '2017', 'and', 'accumulated', 'about', '130000', 'miles', 'however', '1', 'day', 'i', 'was', 'late', 'for', '1', 'day', 'in', 'paying', 'my', 'credit', 'card', 'and', 'i', 'tried', 'to', 'get', 'the', 'late', 'charges', 'waived', 'off', 'by', 'calling', 'in', '2', 'times', 'and', 'email', '1', 'time', 'however', 'my', 'request', 'was', 'rejected', 'unlike', 'other', 'banks', 'dbs', 'etc', 'if', 'this', 'is', 'the', 'way', 'citibank', 'treats', 'customers', 'please', 'think', 'twice', 'before', 'applying', 'for', 'their', 'credit', 'cards', 'and', 'i', 'will', 'switch', 'over', 'to', 'other', 'credit', 'cards']","['fee', 'waivers', 'using', 'card', 'since', '2017', 'accumulated', '130000', 'miles', 'however', '1', 'day', 'late', '1', 'day', 'paying', 'credit', 'card', 'tried', 'get', 'late', 'charges', 'waived', 'calling', '2', 'times', 'email', '1', 'time', 'however', 'request', 'rejected', 'unlike', 'banks', 'dbs', 'etc', 'way', 'citibank', 'treats', 'customers', 'please', 'think', 'twice', 'applying', 'credit', 'cards', 'switch', 'credit', 'cards']","['fee', 'waiver', 'using', 'card', 'since', '2017', 'accumulated', '130000', 'mile', 'however', '1', 'day', 'late', '1', 'day', 'paying', 'credit', 'card', 'tried', 'get', 'late', 'charge', 'waived', 'calling', '2', 'time', 'email', '1', 'time', 'however', 'request', 'rejected', 'unlike', 'bank', 'db', 'etc', 'way', 'citibank', 'treat', 'customer', 'please', 'think', 'twice', 'applying', 'credit', 'card', 'switch', 'credit', 'card']",1
319,Citi PremierMiles Visa Card,"Applied , no answer for 3 month. when i contacted them, they told card approval is rejected without any reason.",applied  no answer for 3 month when i contacted them they told card approval is rejected without any reason,Air Miles,"['applied', 'no', 'answer', 'for', '3', 'month', 'when', 'i', 'contacted', 'them', 'they', 'told', 'card', 'approval', 'is', 'rejected', 'without', 'any', 'reason']","['applied', 'answer', '3', 'month', 'contacted', 'told', 'card', 'approval', 'rejected', 'without', 'reason']","['applied', 'answer', '3', 'month', 'contacted', 'told', 'card', 'approval', 'rejected', 'without', 'reason']",1
320,DBS Altitude Visa Signature Card,I recommend this CC to all particularly to those who are travellers like me.. take it and it is very useful .. thank you for this and more power,i recommend this cc to all particularly to those who are travellers like me take it and it is very useful  thank you for this and more power,Air Miles,"['i', 'recommend', 'this', 'cc', 'to', 'all', 'particularly', 'to', 'those', 'who', 'are', 'travellers', 'like', 'me', 'take', 'it', 'and', 'it', 'is', 'very', 'useful', 'thank', 'you', 'for', 'this', 'and', 'more', 'power']","['recommend', 'cc', 'particularly', 'travellers', 'like', 'take', 'useful', 'thank', 'power']","['recommend', 'cc', 'particularly', 'traveller', 'like', 'take', 'useful', 'thank', 'power']",5
321,DBS Altitude Visa Signature Card,Not bad but I think miles is almost the same across all cards on the market ever since covid pandemic.,not bad but i think miles is almost the same across all cards on the market ever since covid pandemic,Air Miles,"['not', 'bad', 'but', 'i', 'think', 'miles', 'is', 'almost', 'the', 'same', 'across', 'all', 'cards', 'on', 'the', 'market', 'ever', 'since', 'covid', 'pandemic']","['bad', 'think', 'miles', 'almost', 'across', 'cards', 'market', 'ever', 'since', 'covid', 'pandemic']","['bad', 'think', 'mile', 'almost', 'across', 'card', 'market', 'ever', 'since', 'covid', 'pandemic']",3
322,DBS Altitude Visa Signature Card,"Miles that do not expire are a godsend especially during the pandemic period! Love that the interface to get rewards is user-friendly too!

[Miles Card]

[Promotions and Perks]",miles that do not expire are a godsend especially during the pandemic period love that the interface to get rewards is userfriendly too  miles card  promotions and perks,Air Miles,"['miles', 'that', 'do', 'not', 'expire', 'are', 'a', 'godsend', 'especially', 'during', 'the', 'pandemic', 'period', 'love', 'that', 'the', 'interface', 'to', 'get', 'rewards', 'is', 'userfriendly', 'too', 'miles', 'card', 'promotions', 'and', 'perks']","['miles', 'expire', 'godsend', 'especially', 'pandemic', 'period', 'love', 'interface', 'get', 'rewards', 'userfriendly', 'miles', 'card', 'promotions', 'perks']","['mile', 'expire', 'godsend', 'especially', 'pandemic', 'period', 'love', 'interface', 'get', 'reward', 'userfriendly', 'mile', 'card', 'promotion', 'perk']",1
323,DBS Altitude Visa Signature Card,Love using this card to gather my miles. Planned my monthly spending around this card. Easy to seek fee waivers as well.,love using this card to gather my miles planned my monthly spending around this card easy to seek fee waivers as well,Air Miles,"['love', 'using', 'this', 'card', 'to', 'gather', 'my', 'miles', 'planned', 'my', 'monthly', 'spending', 'around', 'this', 'card', 'easy', 'to', 'seek', 'fee', 'waivers', 'as', 'well']","['love', 'using', 'card', 'gather', 'miles', 'planned', 'monthly', 'spending', 'around', 'card', 'easy', 'seek', 'fee', 'waivers', 'well']","['love', 'using', 'card', 'gather', 'mile', 'planned', 'monthly', 'spending', 'around', 'card', 'easy', 'seek', 'fee', 'waiver', 'well']",5
